Dispatch_ID,Kernel_Name,GPU_ID
2248,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2249,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2250,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2251,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2252,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2253,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2254,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2255,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2256,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2257,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2258,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2259,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2260,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2261,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2262,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2263,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2264,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2265,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2266,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2267,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2268,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2269,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2270,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2271,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2272,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2273,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2274,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2275,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2276,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2277,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2278,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2279,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2280,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2281,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2282,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2283,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2284,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2285,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2286,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2287,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2288,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2289,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2290,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2291,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2292,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2293,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2294,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2295,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2296,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2297,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2298,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2299,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2300,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2301,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2302,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2303,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2304,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2305,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2306,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2307,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2308,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2309,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2310,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2311,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2312,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2313,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2314,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2315,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2316,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2317,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2318,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2319,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2320,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2321,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2322,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2323,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2324,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2325,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2326,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2327,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2328,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2329,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2330,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2331,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2332,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2333,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2334,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2335,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2336,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2337,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2338,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2339,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2340,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2341,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2342,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2343,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2344,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2345,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2346,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2347,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2348,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2349,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2350,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2351,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2352,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2353,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2354,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2355,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2356,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2357,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2358,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2359,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2360,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2361,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2362,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2363,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2364,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2365,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2366,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2367,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2368,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2369,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2370,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2371,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2372,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2373,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2374,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2375,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2376,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2377,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2378,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2379,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2380,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2381,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2382,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2383,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2384,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2385,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2386,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2387,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2388,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2389,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2390,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2391,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2392,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2393,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2394,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2395,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2396,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2397,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2398,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2399,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2400,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2401,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2402,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2403,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2404,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2405,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2406,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2407,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2408,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2409,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2410,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2411,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2412,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2413,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2414,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2415,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2416,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2417,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2418,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2419,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2420,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2421,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2422,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2423,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2424,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2425,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2426,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2427,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2428,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2429,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2430,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2431,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2432,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2433,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2434,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2435,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2436,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2437,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2438,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2439,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2440,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2441,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2442,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2443,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2444,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2445,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2446,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2447,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2448,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2449,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2450,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2451,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2452,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2453,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2454,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2455,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2456,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2457,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2458,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2459,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2460,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2461,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2462,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2463,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2464,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2465,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2466,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2467,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2468,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2469,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2470,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2471,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2472,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2473,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2474,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2475,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2476,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2477,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2478,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2479,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2480,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2481,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2482,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2483,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2484,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2485,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2486,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2487,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2488,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2489,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
2490,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
2491,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
2492,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
2493,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
2494,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
2495,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2496,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
2497,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2498,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2499,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
2500,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2501,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
2502,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
2503,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
2504,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
2505,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
2506,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
2507,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
